Unix,Date,Symbol,Open,High,Low,Close,Volume ALGO,Volume USDT,tradecount
1654041600000,2022-06-01,ALGOUSDT,0.4112,0.4287,0.3743,0.385,69193996.0,28183737.8643,121611
1653955200000,2022-05-31,ALGOUSDT,0.4201,0.4255,0.3954,0.4113,58909848.0,24260102.6921,100472
1653868800000,2022-05-30,ALGOUSDT,0.3789,0.4238,0.3763,0.4201,54462784.0,21890515.5562,91652
1653782400000,2022-05-29,ALGOUSDT,0.3673,0.38,0.3527,0.3788,39721294.0,14557277.118498,57114
1653696000000,2022-05-28,ALGOUSDT,0.3606,0.3744,0.3549,0.3674,44718711.0,16303414.5124,64485
1653609600000,2022-05-27,ALGOUSDT,0.3794,0.3847,0.3555,0.3606,56176978.0,20695643.6128,103929
1653523200000,2022-05-26,ALGOUSDT,0.4058,0.4127,0.3664,0.3794,60180181.0,23305298.5086,109955
1653436800000,2022-05-25,ALGOUSDT,0.419,0.4222,0.3988,0.4057,41739825.0,17041858.5539,68459
1653350400000,2022-05-24,ALGOUSDT,0.4172,0.4223,0.3907,0.4191,41324277.0,16883900.6331,72787
1653264000000,2022-05-23,ALGOUSDT,0.4426,0.4527,0.4106,0.4171,49830883.0,21886499.8402,96006
1653177600000,2022-05-22,ALGOUSDT,0.435,0.4495,0.4238,0.4427,39441576.0,17233101.14,73172
1653091200000,2022-05-21,ALGOUSDT,0.4332,0.4439,0.4214,0.435,37238043.0,16069490.0199,68334
1653004800000,2022-05-20,ALGOUSDT,0.4515,0.4593,0.4199,0.4335,48439159.0,21343112.6461,98262
1652918400000,2022-05-19,ALGOUSDT,0.4336,0.464,0.4211,0.4516,50933703.0,22514373.1357,109809
1652832000000,2022-05-18,ALGOUSDT,0.495,0.5043,0.4312,0.4334,46630616.0,21611248.6017,113418
1652745600000,2022-05-17,ALGOUSDT,0.4604,0.5087,0.4593,0.495,49493595.0,24077685.0276,118716
1652659200000,2022-05-16,ALGOUSDT,0.4905,0.4905,0.4377,0.4603,55700503.0,25677215.5038,133822
1652572800000,2022-05-15,ALGOUSDT,0.4636,0.494,0.444,0.4906,38615772.0,17841494.8652,99986
1652486400000,2022-05-14,ALGOUSDT,0.4435,0.474,0.4181,0.4635,69160967.0,30752113.1151,168449
1652400000000,2022-05-13,ALGOUSDT,0.4241,0.509,0.4148,0.4435,101243097.0,47456430.896,248589
1652313600000,2022-05-12,ALGOUSDT,0.451,0.481,0.3572,0.4232,204067701.25,83642737.027393,349512
1652227200000,2022-05-11,ALGOUSDT,0.5848,0.607,0.4034,0.4504,241579174.72,121491786.294697,483183
1652140800000,2022-05-10,ALGOUSDT,0.5737,0.6608,0.5517,0.5852,165548448.0,101051180.7176,381504
1652054400000,2022-05-09,ALGOUSDT,0.7294,0.7555,0.5651,0.5746,153129527.0,101694143.6576,389193
1651968000000,2022-05-08,ALGOUSDT,0.7487,0.7862,0.7075,0.7292,147492538.0,109290665.2643,381037
1651881600000,2022-05-07,ALGOUSDT,0.6973,0.775,0.6723,0.7487,149618343.0,109640862.6148,360185
1651795200000,2022-05-06,ALGOUSDT,0.6338,0.725,0.6255,0.6973,115860871.0,77810838.214,315963
1651708800000,2022-05-05,ALGOUSDT,0.7159,0.731,0.6142,0.634,70791981.0,47235941.0814,176761
1651622400000,2022-05-04,ALGOUSDT,0.6708,0.719,0.6532,0.7157,104533672.0,71023694.2172,248527
1651536000000,2022-05-03,ALGOUSDT,0.6159,0.743,0.6109,0.671,172302198.0,119358148.2703,435480
1651449600000,2022-05-02,ALGOUSDT,0.6014,0.6484,0.58,0.6161,45665627.0,27748808.9131,101619
1651363200000,2022-05-01,ALGOUSDT,0.5672,0.6051,0.564,0.6016,39309711.0,22979534.617,86482
1651276800000,2022-04-30,ALGOUSDT,0.638,0.6396,0.5373,0.5673,37752138.7,22653772.66255,93562
1651190400000,2022-04-29,ALGOUSDT,0.6984,0.7099,0.6192,0.6381,43316295.98,28744863.773954,108876
1651104000000,2022-04-28,ALGOUSDT,0.6713,0.7158,0.6609,0.6982,42287624.0,28834911.4892,107516
1651017600000,2022-04-27,ALGOUSDT,0.656,0.6785,0.6488,0.6712,27728502.0,18449451.504,68411
1650931200000,2022-04-26,ALGOUSDT,0.7031,0.728,0.6427,0.656,37548574.94,25770088.19704,100450
1650844800000,2022-04-25,ALGOUSDT,0.7009,0.706,0.6554,0.703,40977137.92,27823197.840842,105030
1650758400000,2022-04-24,ALGOUSDT,0.7073,0.7144,0.6967,0.7011,12789033.0,9037419.7225,37699
1650672000000,2022-04-23,ALGOUSDT,0.7191,0.7237,0.7037,0.7074,16364047.0,11716232.733,46506
1650585600000,2022-04-22,ALGOUSDT,0.7185,0.7316,0.7113,0.7191,20881215.0,15073091.4891,62275
1650499200000,2022-04-21,ALGOUSDT,0.7415,0.7744,0.7084,0.7184,30344411.0,22651749.4255,92526
1650412800000,2022-04-20,ALGOUSDT,0.7591,0.7712,0.7294,0.7415,26816689.0,20123143.9747,79299
1650326400000,2022-04-19,ALGOUSDT,0.7365,0.7633,0.7285,0.7589,31037097.0,23218179.6215,103270
1650240000000,2022-04-18,ALGOUSDT,0.7104,0.7405,0.6878,0.7365,33765836.0,24110005.2707,101347
1650153600000,2022-04-17,ALGOUSDT,0.7433,0.7457,0.706,0.7105,18920485.0,13865004.3504,65642
1650067200000,2022-04-16,ALGOUSDT,0.7393,0.7514,0.7276,0.7432,15606184.0,11529794.885,56759
1649980800000,2022-04-15,ALGOUSDT,0.7267,0.7431,0.7212,0.7393,20936877.0,15354742.9064,65102
1649894400000,2022-04-14,ALGOUSDT,0.7461,0.7613,0.715,0.7267,25291305.0,18701965.8282,87867
1649808000000,2022-04-13,ALGOUSDT,0.7258,0.748,0.7136,0.7461,31073552.0,22792287.5495,101803
1649721600000,2022-04-12,ALGOUSDT,0.6934,0.7447,0.6854,0.7258,31169176.0,22412824.4161,102481
1649635200000,2022-04-11,ALGOUSDT,0.7503,0.7609,0.6813,0.6936,32285112.0,23212869.4199,96249
1649548800000,2022-04-10,ALGOUSDT,0.7881,0.79,0.7463,0.7503,14941731.0,11558441.6658,48242
1649462400000,2022-04-09,ALGOUSDT,0.7588,0.7896,0.7576,0.788,16582407.0,12841215.0652,56823
1649376000000,2022-04-08,ALGOUSDT,0.7991,0.8097,0.7513,0.7595,25302339.0,19952374.5218,78787
1649289600000,2022-04-07,ALGOUSDT,0.7658,0.809,0.7504,0.7993,29187454.0,22970160.123,98467
1649203200000,2022-04-06,ALGOUSDT,0.8348,0.8373,0.765,0.7661,48875684.0,39132778.3318,152694
1649116800000,2022-04-05,ALGOUSDT,0.8824,0.9004,0.8307,0.8345,35442205.0,30844857.8834,103951
1649030400000,2022-04-04,ALGOUSDT,0.9354,0.9368,0.85,0.8827,42136651.0,37797582.8469,126941
1648944000000,2022-04-03,ALGOUSDT,0.9066,0.9478,0.888,0.9353,28740792.0,26510108.4024,89387
1648857600000,2022-04-02,ALGOUSDT,0.9393,0.977,0.8965,0.9068,48615895.0,46240797.802,141573
1648771200000,2022-04-01,ALGOUSDT,0.9293,0.9624,0.8887,0.9391,38982195.0,36324868.4817,135693
1648684800000,2022-03-31,ALGOUSDT,0.9268,0.9886,0.9096,0.9293,52408387.0,49637959.3939,179835
1648598400000,2022-03-30,ALGOUSDT,0.9228,0.9557,0.8814,0.9266,43231856.0,40205472.3567,150328
1648512000000,2022-03-29,ALGOUSDT,0.9071,0.9638,0.8981,0.923,39064270.0,36343559.858,138562
1648425600000,2022-03-28,ALGOUSDT,0.9492,0.9739,0.8922,0.9068,37338627.0,35520552.1561,132201
1648339200000,2022-03-27,ALGOUSDT,0.9116,0.9498,0.895,0.9493,24198146.0,22361752.9102,86992
1648252800000,2022-03-26,ALGOUSDT,0.8887,0.92,0.8753,0.9116,24603765.0,22147449.2668,76690
1648166400000,2022-03-25,ALGOUSDT,0.8908,0.9499,0.8822,0.8887,61414552.0,56128968.9999,200959
1648080000000,2022-03-24,ALGOUSDT,0.8388,0.908,0.8212,0.8911,46497264.0,40277135.1822,135208
1647993600000,2022-03-23,ALGOUSDT,0.8268,0.839,0.8042,0.8388,30339005.0,24935907.4342,75344
1647907200000,2022-03-22,ALGOUSDT,0.8277,0.852,0.8031,0.8267,54702957.0,45211576.1275,152315
1647820800000,2022-03-21,ALGOUSDT,0.7413,0.8291,0.73,0.8276,68222926.0,54172170.9857,167263
1647734400000,2022-03-20,ALGOUSDT,0.7648,0.777,0.7339,0.7414,25659158.0,19333298.1746,60533
1647648000000,2022-03-19,ALGOUSDT,0.7549,0.7805,0.7517,0.7649,33709486.0,25851890.5988,82817
1647561600000,2022-03-18,ALGOUSDT,0.7419,0.7655,0.7255,0.7548,37467392.0,27909778.6692,85172
1647475200000,2022-03-17,ALGOUSDT,0.7365,0.761,0.7212,0.7418,31904706.0,23581241.6402,77868
1647388800000,2022-03-16,ALGOUSDT,0.7158,0.7387,0.6961,0.7365,33929244.0,24300778.6908,80930
1647302400000,2022-03-15,ALGOUSDT,0.7063,0.7277,0.6779,0.7159,28980871.0,20345390.6396,67948
1647216000000,2022-03-14,ALGOUSDT,0.6808,0.7148,0.6736,0.7063,23839247.0,16542756.1338,54732
1647129600000,2022-03-13,ALGOUSDT,0.705,0.7168,0.675,0.6807,12186092.0,8523722.263606,33317
1647043200000,2022-03-12,ALGOUSDT,0.7016,0.7248,0.7008,0.7052,10779753.0,7678528.0734,28934
1646956800000,2022-03-11,ALGOUSDT,0.7312,0.7323,0.6992,0.7014,21686428.0,15482351.0464,57170
1646870400000,2022-03-10,ALGOUSDT,0.7671,0.7812,0.7224,0.7309,22785698.0,16827549.9805,65974
1646784000000,2022-03-09,ALGOUSDT,0.74,0.7808,0.739,0.7671,22912638.0,17516410.6043,63567
1646697600000,2022-03-08,ALGOUSDT,0.7279,0.7594,0.7249,0.7399,21125893.0,15652212.8135,57817
1646611200000,2022-03-07,ALGOUSDT,0.7465,0.7727,0.7199,0.7279,33703880.0,25025256.9861,74915
1646524800000,2022-03-06,ALGOUSDT,0.7736,0.7821,0.7429,0.7465,27657944.0,21115939.6013,65987
1646438400000,2022-03-05,ALGOUSDT,0.76,0.7773,0.7418,0.7735,27981858.0,21298921.1273,62865
1646352000000,2022-03-04,ALGOUSDT,0.7965,0.8103,0.752,0.7599,41991984.0,32839965.897,100278
1646265600000,2022-03-03,ALGOUSDT,0.8198,0.8516,0.7869,0.7966,56349768.0,46266614.1071,128597
1646179200000,2022-03-02,ALGOUSDT,0.8564,0.8596,0.8072,0.8199,54416082.0,45115352.2185,125579
1646092800000,2022-03-01,ALGOUSDT,0.8676,0.8952,0.8363,0.8565,56468544.0,48691701.2546,144161
1646006400000,2022-02-28,ALGOUSDT,0.7979,0.8693,0.7846,0.8681,39295402.0,32678770.1952,101897
1645920000000,2022-02-27,ALGOUSDT,0.8592,0.863,0.7817,0.7978,30849584.0,25324207.7288,90738
1645833600000,2022-02-26,ALGOUSDT,0.8302,0.8819,0.8184,0.8592,30901498.0,26174566.5843,92099
1645747200000,2022-02-25,ALGOUSDT,0.7771,0.8417,0.7676,0.8301,32051676.0,25554490.58,91206
1645660800000,2022-02-24,ALGOUSDT,0.7852,0.7963,0.688,0.7772,69785867.31,51494196.05971,165844
1645574400000,2022-02-23,ALGOUSDT,0.8105,0.8807,0.7816,0.785,35888139.0,29340362.1692,88950
1645488000000,2022-02-22,ALGOUSDT,0.7846,0.82,0.7581,0.8107,38065106.63,30078663.694295,86386
1645401600000,2022-02-21,ALGOUSDT,0.8447,0.8786,0.7793,0.7847,35446895.0,29740432.4384,98623
1645315200000,2022-02-20,ALGOUSDT,0.8992,0.9006,0.8319,0.8451,17645067.0,15079492.7868,60741
1645228800000,2022-02-19,ALGOUSDT,0.894,0.9176,0.8705,0.8994,14645272.0,13112981.676,54096
1645142400000,2022-02-18,ALGOUSDT,0.8979,0.9271,0.8733,0.8941,17325087.0,15590498.6276,60687
1645056000000,2022-02-17,ALGOUSDT,0.9774,0.9884,0.8875,0.8972,27348283.0,25686951.8189,100103
1644969600000,2022-02-16,ALGOUSDT,0.9696,1.0079,0.9528,0.9779,39766020.0,39000172.6971,122686
1644883200000,2022-02-15,ALGOUSDT,0.8995,0.9756,0.8985,0.969,24422127.0,22920159.3349,72656
1644796800000,2022-02-14,ALGOUSDT,0.8965,0.91,0.8714,0.8992,18574382.0,16550138.8928,55499
1644710400000,2022-02-13,ALGOUSDT,0.9188,0.9345,0.8818,0.8965,17684695.0,16166257.9427,49056
1644624000000,2022-02-12,ALGOUSDT,0.9161,0.9402,0.8883,0.9187,21044369.0,19304933.6917,64770
1644537600000,2022-02-11,ALGOUSDT,0.9813,0.996,0.8964,0.9161,32617526.0,31351703.0903,102822
1644451200000,2022-02-10,ALGOUSDT,1.0366,1.0495,0.9736,0.9813,42407794.0,42900952.2038,135687
1644364800000,2022-02-09,ALGOUSDT,1.0234,1.05,0.9961,1.0363,32927033.0,33875599.0537,95890
1644278400000,2022-02-08,ALGOUSDT,1.0709,1.102,0.987,1.0235,50377249.0,52171225.2453,154694
1644192000000,2022-02-07,ALGOUSDT,1.0247,1.0986,0.9983,1.07,57314859.0,60659592.4036,180172
1644105600000,2022-02-06,ALGOUSDT,1.0017,1.031,0.9709,1.0247,29169725.0,29280887.9834,84412
1644019200000,2022-02-05,ALGOUSDT,0.9978,1.0449,0.9812,1.0015,31899615.0,32304288.1963,101405
1643932800000,2022-02-04,ALGOUSDT,0.9353,1.0,0.9263,0.9973,33856720.0,32393678.5859,87476
1643846400000,2022-02-03,ALGOUSDT,0.9228,0.9406,0.9008,0.9357,31808657.0,29308924.887,83153
1643760000000,2022-02-02,ALGOUSDT,0.9663,1.03,0.9213,0.9227,47633350.0,46914122.2296,134797
1643673600000,2022-02-01,ALGOUSDT,0.9499,0.992,0.9466,0.9663,26072464.0,25279734.1543,77931
1643587200000,2022-01-31,ALGOUSDT,0.9448,0.9708,0.9029,0.9499,30053013.0,28220167.4549,78575
1643500800000,2022-01-30,ALGOUSDT,0.969,0.9896,0.9283,0.9447,24857482.0,23767604.2263,73158
1643414400000,2022-01-29,ALGOUSDT,0.9584,1.0075,0.9546,0.969,30400776.0,29769141.0902,87027
1643328000000,2022-01-28,ALGOUSDT,0.9364,0.9854,0.9204,0.9584,41535435.0,39431879.4656,121128
1643241600000,2022-01-27,ALGOUSDT,0.9227,0.9565,0.8752,0.9361,46329195.0,42312615.4553,133550
1643155200000,2022-01-26,ALGOUSDT,0.9223,0.9955,0.8923,0.9231,53867719.0,51088302.2894,162756
1643068800000,2022-01-25,ALGOUSDT,0.9125,0.95,0.867,0.9224,36769853.0,33137191.7391,136368
1642982400000,2022-01-24,ALGOUSDT,0.9885,0.9892,0.817,0.9125,53757972.0,47528305.5265,168252
1642896000000,2022-01-23,ALGOUSDT,0.9506,1.0055,0.9242,0.989,53267491.0,51431748.4926,170198
1642809600000,2022-01-22,ALGOUSDT,1.0305,1.0617,0.7957,0.9514,125204441.12,114425535.398269,318323
1642723200000,2022-01-21,ALGOUSDT,1.161,1.1968,0.999,1.0307,80371227.0,89290008.0699,280635
1642636800000,2022-01-20,ALGOUSDT,1.265,1.3268,1.1543,1.1616,35436319.0,44607275.145,151532
1642550400000,2022-01-19,ALGOUSDT,1.3171,1.3224,1.2211,1.2655,35192413.0,44914723.3885,143338
1642464000000,2022-01-18,ALGOUSDT,1.3413,1.3618,1.2767,1.3169,30134537.0,39652300.436,117830
1642377600000,2022-01-17,ALGOUSDT,1.4293,1.4439,1.3371,1.3413,31352809.0,43365467.0946,128746
1642291200000,2022-01-16,ALGOUSDT,1.3775,1.4489,1.3658,1.429,24196453.0,34040700.6129,98170
1642204800000,2022-01-15,ALGOUSDT,1.3815,1.415,1.3573,1.3785,18151129.0,25161833.3443,70350
1642118400000,2022-01-14,ALGOUSDT,1.3613,1.4111,1.3227,1.3817,31869731.0,43744972.8161,125047
1642032000000,2022-01-13,ALGOUSDT,1.4986,1.5011,1.3406,1.3615,42932502.0,60955892.2468,195717
1641945600000,2022-01-12,ALGOUSDT,1.4456,1.5042,1.4376,1.4991,34774351.0,51380783.4293,164393
1641859200000,2022-01-11,ALGOUSDT,1.3619,1.4532,1.3485,1.446,32570545.0,45737840.4776,161796
1641772800000,2022-01-10,ALGOUSDT,1.4003,1.45,1.3,1.3623,37319202.0,51261917.4638,168940
1641686400000,2022-01-09,ALGOUSDT,1.3844,1.4412,1.3679,1.4004,18468767.0,25997122.8894,91646
1641600000000,2022-01-08,ALGOUSDT,1.4459,1.4697,1.3148,1.385,30163813.0,42250280.5443,130184
1641513600000,2022-01-07,ALGOUSDT,1.5628,1.5696,1.393,1.4458,52703019.0,76815400.6866,229787
1641427200000,2022-01-06,ALGOUSDT,1.5557,1.6055,1.4829,1.5633,47101470.0,72677964.1539,215392
1641340800000,2022-01-05,ALGOUSDT,1.6724,1.8026,1.447,1.5554,64252612.0,108038818.5398,342820
1641254400000,2022-01-04,ALGOUSDT,1.7949,1.8451,1.658,1.6725,62763916.0,109554179.0656,336413
1641168000000,2022-01-03,ALGOUSDT,1.6731,1.8357,1.626,1.7949,57145005.0,99685073.5445,320871
1641081600000,2022-01-02,ALGOUSDT,1.7415,1.7846,1.66,1.6734,26531427.0,45142486.1866,156047
1640995200000,2022-01-01,ALGOUSDT,1.6585,1.77,1.6303,1.7414,22952248.0,39015254.8188,136986
1640908800000,2021-12-31,ALGOUSDT,1.7302,1.7883,1.6281,1.6591,48715404.0,83664268.3291,298904
1640822400000,2021-12-30,ALGOUSDT,1.5827,1.7657,1.5205,1.7302,70697205.0,117343974.5892,410902
1640736000000,2021-12-29,ALGOUSDT,1.4661,1.6442,1.4062,1.5827,44785855.0,68435119.0049,230784
1640649600000,2021-12-28,ALGOUSDT,1.663,1.6639,1.45,1.4654,41136791.0,63831988.3402,217481
1640563200000,2021-12-27,ALGOUSDT,1.6073,1.7249,1.5797,1.6625,32130632.0,52956742.071,216264
1640476800000,2021-12-26,ALGOUSDT,1.5745,1.6433,1.5445,1.6064,34733555.0,55687678.2821,196282
1640390400000,2021-12-25,ALGOUSDT,1.5748,1.5994,1.5309,1.5751,22999107.0,35970515.4551,115627
1640304000000,2021-12-24,ALGOUSDT,1.4698,1.65,1.4458,1.5754,47617400.0,74009235.4743,288316
1640217600000,2021-12-23,ALGOUSDT,1.3642,1.4884,1.3437,1.4698,31950957.0,45045034.956,157327
1640131200000,2021-12-22,ALGOUSDT,1.3573,1.4168,1.3425,1.3642,29932451.0,41236737.8461,125090
1640044800000,2021-12-21,ALGOUSDT,1.2966,1.3644,1.2903,1.3573,26694265.0,35613243.8956,108848
1639958400000,2021-12-20,ALGOUSDT,1.3562,1.3568,1.2565,1.2964,25974151.0,33759995.2736,133375
1639872000000,2021-12-19,ALGOUSDT,1.3781,1.4351,1.3523,1.3556,17054492.0,23684322.0994,78027
1639785600000,2021-12-18,ALGOUSDT,1.347,1.3987,1.3252,1.3781,15483767.0,21150681.5509,66771
1639699200000,2021-12-17,ALGOUSDT,1.3875,1.4035,1.3173,1.3468,18697796.0,25445210.6764,83019
1639612800000,2021-12-16,ALGOUSDT,1.4262,1.4671,1.3833,1.3878,18305062.0,26189976.7227,86653
1639526400000,2021-12-15,ALGOUSDT,1.3801,1.4546,1.303,1.4262,28398439.0,39272278.9338,126167
1639440000000,2021-12-14,ALGOUSDT,1.3219,1.3932,1.3092,1.3803,26335006.0,35527820.4962,113681
1639353600000,2021-12-13,ALGOUSDT,1.539,1.5586,1.3183,1.3223,37351297.0,52838123.9456,152356
1639267200000,2021-12-12,ALGOUSDT,1.5284,1.5654,1.5084,1.5392,16794202.0,25780449.0885,78725
1639180800000,2021-12-11,ALGOUSDT,1.4587,1.5768,1.43,1.5279,25023027.0,37527361.3444,116754
1639094400000,2021-12-10,ALGOUSDT,1.548,1.5997,1.4559,1.459,27195979.0,41830108.3505,130246
1639008000000,2021-12-09,ALGOUSDT,1.701,1.7135,1.5431,1.548,32555446.0,52785262.3909,130459
1638921600000,2021-12-08,ALGOUSDT,1.685,1.7019,1.5906,1.7015,25884932.0,43031402.441,131850
1638835200000,2021-12-07,ALGOUSDT,1.7621,1.8109,1.6642,1.6852,40437823.0,70746568.739,189008
1638748800000,2021-12-06,ALGOUSDT,1.7648,1.8666,1.6132,1.7629,110472308.0,192612443.8205,517800
1638662400000,2021-12-05,ALGOUSDT,1.6491,1.765,1.5853,1.765,84567923.0,142357842.0782,398468
1638576000000,2021-12-04,ALGOUSDT,1.7466,1.7527,1.3238,1.6491,93370242.0,145163651.9637,435371
1638489600000,2021-12-03,ALGOUSDT,1.8877,1.9422,1.6918,1.7468,47203596.0,87170190.9083,238905
1638403200000,2021-12-02,ALGOUSDT,1.9608,2.0431,1.8483,1.8869,61315598.0,117200912.5802,324112
1638316800000,2021-12-01,ALGOUSDT,1.812,2.0259,1.8007,1.9609,79153407.0,152399780.2069,431980
1638230400000,2021-11-30,ALGOUSDT,1.7715,1.88,1.7295,1.8119,57996248.0,104537575.7531,293158
1638144000000,2021-11-29,ALGOUSDT,1.712,1.8327,1.6917,1.7725,46330252.0,82006211.6092,227869
1638057600000,2021-11-28,ALGOUSDT,1.6748,1.7152,1.57,1.7125,34972976.0,57486446.9027,170780
1637971200000,2021-11-27,ALGOUSDT,1.6044,1.7242,1.6002,1.6742,39983287.0,66951699.076,231594
1637884800000,2021-11-26,ALGOUSDT,1.8214,1.8242,1.5829,1.6045,59819201.0,100139864.945,280176
1637798400000,2021-11-25,ALGOUSDT,1.7416,1.8441,1.725,1.8214,41187816.0,73727872.9291,201505
1637712000000,2021-11-24,ALGOUSDT,1.8356,1.8733,1.72,1.7416,45782554.0,81760101.2018,235595
1637625600000,2021-11-23,ALGOUSDT,1.7381,1.85,1.6971,1.8357,42291825.0,74388552.0004,215515
1637539200000,2021-11-22,ALGOUSDT,1.8281,1.838,1.7131,1.7384,43317588.0,76470658.88,191598
1637452800000,2021-11-21,ALGOUSDT,1.8377,1.8925,1.7822,1.8281,42655372.0,78422919.5725,221870
1637366400000,2021-11-20,ALGOUSDT,1.8785,1.9054,1.7575,1.8384,40883687.0,74678591.5196,179483
1637280000000,2021-11-19,ALGOUSDT,1.8498,1.9076,1.7508,1.878,70265015.0,128487444.334,341431
1637193600000,2021-11-18,ALGOUSDT,1.6585,2.99,1.6471,1.8499,514030822.804,1061541567.0263152,2455832
1637107200000,2021-11-17,ALGOUSDT,1.7211,1.761,1.5952,1.6588,60452454.0,100245537.8079,265489
1637020800000,2021-11-16,ALGOUSDT,1.8912,1.8912,1.5607,1.7229,94911065.0,164276612.2574,454807
1636934400000,2021-11-15,ALGOUSDT,1.9844,2.0095,1.8563,1.8911,52164268.0,101166954.5766,285847
1636848000000,2021-11-14,ALGOUSDT,2.074,2.1087,1.9185,1.9845,52677349.0,105270794.7911,282834
1636761600000,2021-11-13,ALGOUSDT,2.1441,2.1628,2.0318,2.0743,46007264.0,96043672.7957,267632
1636675200000,2021-11-12,ALGOUSDT,2.0201,2.363,2.0025,2.1452,179772290.0,396422775.4621,1489110
1636588800000,2021-11-11,ALGOUSDT,1.9319,2.0621,1.872,2.02,61945049.0,122325762.2356,453385
1636502400000,2021-11-10,ALGOUSDT,1.9455,2.2935,1.83,1.9321,129908674.0,269350164.1751,1107234
1636416000000,2021-11-09,ALGOUSDT,2.0464,2.0566,1.9292,1.9461,38832143.0,76793262.8547,281281
1636329600000,2021-11-08,ALGOUSDT,1.8663,2.09,1.8352,2.0468,62851768.0,123863236.0125,574396
1636243200000,2021-11-07,ALGOUSDT,1.8359,1.87,1.8193,1.8664,15574711.0,28707684.0423,90550
1636156800000,2021-11-06,ALGOUSDT,1.8424,1.8661,1.7773,1.8362,17041991.0,31079563.9545,128532
1636070400000,2021-11-05,ALGOUSDT,1.8586,1.9139,1.8285,1.8421,22420371.0,41883983.0216,154076
1635984000000,2021-11-04,ALGOUSDT,1.9342,1.9625,1.8187,1.8587,29086864.0,54472419.6342,199797
1635897600000,2021-11-03,ALGOUSDT,1.8647,1.9836,1.818,1.9342,46887650.0,89163522.6063,395949
1635811200000,2021-11-02,ALGOUSDT,1.8329,1.9125,1.8301,1.8647,30408300.0,56927020.9258,219363
1635724800000,2021-11-01,ALGOUSDT,1.8281,1.867,1.7765,1.8322,26280705.0,48148348.9651,175926
1635638400000,2021-10-31,ALGOUSDT,1.8209,1.8562,1.754,1.8284,32469714.0,58802664.9059,198835
1635552000000,2021-10-30,ALGOUSDT,1.8761,1.8782,1.7722,1.8199,23948805.0,43679271.2307,148875
1635465600000,2021-10-29,ALGOUSDT,1.844,1.918,1.8345,1.8756,38285174.0,71623435.497,232800
1635379200000,2021-10-28,ALGOUSDT,1.7932,1.8803,1.7501,1.8447,54284530.0,99205227.8383,281236
1635292800000,2021-10-27,ALGOUSDT,2.0434,2.0884,1.69,1.7948,83909882.0,156719736.5583,528116
1635206400000,2021-10-26,ALGOUSDT,2.0494,2.1,1.9471,2.0445,62903283.0,127106866.1102,443245
1635120000000,2021-10-25,ALGOUSDT,1.8152,2.075,1.8071,2.0496,63775171.0,124524410.4548,513335
1635033600000,2021-10-24,ALGOUSDT,1.9077,1.9199,1.7802,1.8151,30010316.0,55491159.4596,187929
1634947200000,2021-10-23,ALGOUSDT,1.861,1.9428,1.846,1.9076,37807947.0,71594454.3384,246635
1634860800000,2021-10-22,ALGOUSDT,1.7836,1.9413,1.7713,1.8609,62694242.0,117543054.1087,455497
1634774400000,2021-10-21,ALGOUSDT,1.7914,1.8849,1.7013,1.7845,54346617.0,98350325.2368,378208
1634688000000,2021-10-20,ALGOUSDT,1.7105,1.8229,1.6863,1.791,29074074.0,51108177.2396,177540
1634601600000,2021-10-19,ALGOUSDT,1.7366,1.7689,1.6856,1.7105,21496531.0,37108385.6902,111224
1634515200000,2021-10-18,ALGOUSDT,1.7693,1.7881,1.6943,1.7369,20548443.0,35905442.0221,115880
1634428800000,2021-10-17,ALGOUSDT,1.7988,1.8929,1.724,1.7692,42183099.0,76806750.8435,257381
1634342400000,2021-10-16,ALGOUSDT,1.7544,1.85,1.7347,1.7983,37815059.0,68017356.9191,229155
1634256000000,2021-10-15,ALGOUSDT,1.8107,1.8109,1.7271,1.7543,31342009.0,55313891.1131,190129
1634169600000,2021-10-14,ALGOUSDT,1.8369,1.8824,1.7776,1.8106,32749178.0,59828168.943,225854
1634083200000,2021-10-13,ALGOUSDT,1.7471,1.845,1.6859,1.837,29125547.0,51214370.3054,193065
1633996800000,2021-10-12,ALGOUSDT,1.7161,1.76,1.5997,1.7474,44512758.0,74888447.9145,266210
1633910400000,2021-10-11,ALGOUSDT,1.765,1.8336,1.6784,1.7158,30350425.0,53547865.8344,170692
1633824000000,2021-10-10,ALGOUSDT,1.8933,1.8933,1.7584,1.765,28336707.0,52165236.6056,169239
1633737600000,2021-10-09,ALGOUSDT,1.8988,1.95,1.86,1.8927,30861234.0,58648591.2765,172005
1633651200000,2021-10-08,ALGOUSDT,1.8909,2.0,1.8766,1.898,66072438.0,128058337.2099,352201
1633564800000,2021-10-07,ALGOUSDT,1.8141,1.9393,1.7507,1.8902,70049989.0,129715702.4683,375018
1633478400000,2021-10-06,ALGOUSDT,1.9516,1.9887,1.7759,1.8141,76601394.0,143442912.8835,395395
1633392000000,2021-10-05,ALGOUSDT,1.9389,2.0629,1.9191,1.951,59555333.0,118116462.8797,306632
1633305600000,2021-10-04,ALGOUSDT,1.9839,2.0935,1.885,1.9394,132027396.0,263790864.8931,689749
1633219200000,2021-10-03,ALGOUSDT,1.7704,1.9991,1.7309,1.9833,81133600.0,153283211.0447,535747
1633132800000,2021-10-02,ALGOUSDT,1.7725,1.8849,1.711,1.7692,59503487.0,106640337.2921,303904
