Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume USDT,tradecount
1641081600000,2022-01-02,1INCHUSDT,2.534,2.582,2.466,2.554,7336947.4,18580469.6192,55044
1640995200000,2022-01-01,1INCHUSDT,2.391,2.537,2.391,2.534,6304715.2,15531028.1475,50048
1640908800000,2021-12-31,1INCHUSDT,2.466,2.52,2.343,2.39,8514515.3,20737610.9307,78641
1640822400000,2021-12-30,1INCHUSDT,2.417,2.552,2.336,2.467,11192949.0,27353863.435,95749
1640736000000,2021-12-29,1INCHUSDT,2.541,2.596,2.376,2.419,11005352.1,27404945.4461,82346
1640649600000,2021-12-28,1INCHUSDT,2.797,2.826,2.524,2.539,15721325.0,41914044.4276,133380
1640563200000,2021-12-27,1INCHUSDT,2.758,2.982,2.739,2.796,14284955.6,40926066.0287,147934
1640476800000,2021-12-26,1INCHUSDT,2.731,2.8,2.627,2.755,9464700.5,25751198.7162,90545
1640390400000,2021-12-25,1INCHUSDT,2.754,2.816,2.696,2.731,9231928.8,25360085.1086,79681
1640304000000,2021-12-24,1INCHUSDT,2.824,2.98,2.689,2.753,17995112.7,50993920.9196,210815
1640217600000,2021-12-23,1INCHUSDT,2.476,2.898,2.438,2.824,24189461.8,65797530.7215,239410
1640131200000,2021-12-22,1INCHUSDT,2.439,2.573,2.423,2.477,10017896.5,24964607.672,89061
1640044800000,2021-12-21,1INCHUSDT,2.401,2.47,2.357,2.439,5259665.0,12773028.9903,49382
1639958400000,2021-12-20,1INCHUSDT,2.423,2.456,2.3,2.401,6619493.5,15681765.9008,66666
1639872000000,2021-12-19,1INCHUSDT,2.483,2.521,2.411,2.423,6048503.7,14912865.4649,47016
1639785600000,2021-12-18,1INCHUSDT,2.437,2.615,2.422,2.483,8292973.7,20924707.5253,69443
1639699200000,2021-12-17,1INCHUSDT,2.572,2.731,2.39,2.436,9753497.9,24620402.3016,92152
1639612800000,2021-12-16,1INCHUSDT,2.549,2.704,2.53,2.572,8439727.5,22088097.434,92031
1639526400000,2021-12-15,1INCHUSDT,2.542,2.568,2.324,2.551,9459441.9,23367464.4408,89920
1639440000000,2021-12-14,1INCHUSDT,2.397,2.59,2.365,2.542,11025162.2,27431210.7858,123275
1639353600000,2021-12-13,1INCHUSDT,2.548,2.66,2.229,2.397,14964445.1,36875177.3022,133903
1639267200000,2021-12-12,1INCHUSDT,2.586,2.61,2.487,2.547,4604962.6,11715034.2536,47701
1639180800000,2021-12-11,1INCHUSDT,2.485,2.619,2.453,2.585,6817022.9,17431768.9239,68092
1639094400000,2021-12-10,1INCHUSDT,2.499,2.66,2.464,2.484,9978798.4,25385143.1903,100504
1639008000000,2021-12-09,1INCHUSDT,2.753,2.97,2.493,2.499,14985343.9,40894748.2906,160166
1638921600000,2021-12-08,1INCHUSDT,2.678,2.79,2.562,2.753,9347812.4,25169574.0676,106867
1638835200000,2021-12-07,1INCHUSDT,2.649,2.856,2.638,2.677,12699244.0,34811433.5287,132194
1638748800000,2021-12-06,1INCHUSDT,2.638,2.681,2.359,2.65,16288696.7,40841175.9871,150917
1638662400000,2021-12-05,1INCHUSDT,2.673,2.845,2.523,2.637,15023645.5,40047892.8028,170208
1638576000000,2021-12-04,1INCHUSDT,3.134,3.145,1.994,2.675,34804023.66,88827033.791522,367773
1638489600000,2021-12-03,1INCHUSDT,3.473,3.504,3.004,3.133,13765975.2,45554849.115,154780
1638403200000,2021-12-02,1INCHUSDT,3.683,3.684,3.388,3.473,15806216.4,55461582.6084,168300
1638316800000,2021-12-01,1INCHUSDT,3.544,4.259,3.516,3.684,46310867.7,180470215.7843,544656
1638230400000,2021-11-30,1INCHUSDT,3.753,3.792,3.503,3.544,9833096.9,35466029.0151,126377
1638144000000,2021-11-29,1INCHUSDT,3.648,3.778,3.579,3.753,6373296.6,23396225.595,94341
1638057600000,2021-11-28,1INCHUSDT,3.704,3.708,3.364,3.646,7335571.1,26031289.3028,104797
1637971200000,2021-11-27,1INCHUSDT,3.67,3.8,3.639,3.705,6195695.7,23147343.3993,83785
1637884800000,2021-11-26,1INCHUSDT,4.25,4.259,3.577,3.67,17699133.6,68172573.2248,252819
1637798400000,2021-11-25,1INCHUSDT,3.988,4.308,3.95,4.251,15336429.4,63787900.1506,252054
1637712000000,2021-11-24,1INCHUSDT,4.033,4.153,3.896,3.99,15605481.4,62611018.3923,232644
1637625600000,2021-11-23,1INCHUSDT,3.821,4.145,3.75,4.033,8801552.0,34784624.1233,169404
1637539200000,2021-11-22,1INCHUSDT,3.988,4.005,3.75,3.823,8855670.3,34428228.7092,144468
1637452800000,2021-11-21,1INCHUSDT,3.985,4.154,3.859,3.987,10979396.3,44215498.0186,174725
1637366400000,2021-11-20,1INCHUSDT,3.886,4.025,3.795,3.985,7125380.5,27938058.3416,119601
1637280000000,2021-11-19,1INCHUSDT,3.546,3.959,3.47,3.886,6971039.0,26032910.6416,134921
1637193600000,2021-11-18,1INCHUSDT,3.923,4.022,3.466,3.547,8619650.4,32383470.2562,135281
1637107200000,2021-11-17,1INCHUSDT,3.85,3.954,3.69,3.926,6421351.3,24618222.0833,102053
1637020800000,2021-11-16,1INCHUSDT,4.189,4.19,3.493,3.846,10727842.8,41615587.9675,201767
1636934400000,2021-11-15,1INCHUSDT,4.278,4.36,4.116,4.188,5149401.2,21979595.3897,97099
1636848000000,2021-11-14,1INCHUSDT,4.272,4.34,4.146,4.279,4429642.1,18783811.0107,93923
1636761600000,2021-11-13,1INCHUSDT,4.164,4.296,4.106,4.272,5723936.1,24041604.1833,109394
1636675200000,2021-11-12,1INCHUSDT,4.275,4.276,3.971,4.165,5918915.4,24478829.0976,115536
1636588800000,2021-11-11,1INCHUSDT,4.074,4.483,4.004,4.276,9900847.0,42320760.7947,231315
1636502400000,2021-11-10,1INCHUSDT,4.432,4.732,3.782,4.073,17234942.6,74406885.6024,353909
1636416000000,2021-11-09,1INCHUSDT,4.63,4.65,4.416,4.433,6889214.1,31109037.7111,138588
1636329600000,2021-11-08,1INCHUSDT,4.572,4.635,4.414,4.629,5860956.6,26416060.2988,113118
1636243200000,2021-11-07,1INCHUSDT,4.42,4.621,4.36,4.571,7404798.9,33224899.7128,135709
1636156800000,2021-11-06,1INCHUSDT,4.39,4.49,4.133,4.419,7555754.3,32771675.5679,136989
1636070400000,2021-11-05,1INCHUSDT,4.505,4.611,4.367,4.393,6370370.1,28513767.9461,123711
1635984000000,2021-11-04,1INCHUSDT,4.427,4.609,4.323,4.507,10192607.1,45475434.0935,201262
1635897600000,2021-11-03,1INCHUSDT,4.625,4.629,4.324,4.423,8193592.8,36552972.8288,140107
1635811200000,2021-11-02,1INCHUSDT,4.565,4.761,4.397,4.624,9518580.2,43827691.3824,176810
1635724800000,2021-11-01,1INCHUSDT,4.573,4.677,4.228,4.569,11787786.6,52970179.1109,205672
1635638400000,2021-10-31,1INCHUSDT,4.692,4.702,4.3,4.576,12946700.4,58040649.7436,189030
1635552000000,2021-10-30,1INCHUSDT,5.052,5.133,4.575,4.693,8933027.7,43187824.5592,162695
1635465600000,2021-10-29,1INCHUSDT,5.141,5.58,4.918,5.052,15726931.1,81182620.2953,298135
1635379200000,2021-10-28,1INCHUSDT,5.718,5.81,4.726,5.142,30217298.5,155234980.3638,507806
1635292800000,2021-10-27,1INCHUSDT,3.949,7.73,3.913,5.72,161293941.49,962972819.606384,2558539
1635206400000,2021-10-26,1INCHUSDT,4.049,4.196,3.868,3.95,9194048.8,37463042.6761,189793
1635120000000,2021-10-25,1INCHUSDT,3.804,4.165,3.763,4.048,9615279.3,38640718.6896,195876
1635033600000,2021-10-24,1INCHUSDT,4.019,4.07,3.684,3.803,10222992.8,39359942.776,169028
1634947200000,2021-10-23,1INCHUSDT,4.022,4.079,3.822,4.019,8001276.8,31658130.4657,133647
1634860800000,2021-10-22,1INCHUSDT,4.139,4.35,3.877,4.021,15284964.1,62686525.2653,220310
1634774400000,2021-10-21,1INCHUSDT,4.169,4.5478,4.051,4.142,18352965.19,79108782.600546,497369
1634688000000,2021-10-20,1INCHUSDT,3.729,4.24,3.659,4.169,17215761.93,68440899.299225,491368
1634601600000,2021-10-19,1INCHUSDT,3.449,3.77,3.418,3.728,12104318.6,43331214.24,287351
1634515200000,2021-10-18,1INCHUSDT,3.483,3.649,3.298,3.451,17516688.4,60925770.0767,270582
1634428800000,2021-10-17,1INCHUSDT,3.211,3.575,3.154,3.483,17114889.4,58542366.997,382249
1634342400000,2021-10-16,1INCHUSDT,3.242,3.334,3.184,3.211,5373649.0,17513199.407,87039
1634256000000,2021-10-15,1INCHUSDT,3.36,3.38,3.037,3.242,18672133.7,59226436.4065,230271
1634169600000,2021-10-14,1INCHUSDT,2.964,3.505,2.953,3.359,23378478.1,77399385.0647,483509
1634083200000,2021-10-13,1INCHUSDT,2.897,3.018,2.826,2.963,8011497.7,23391269.34,117692
1633996800000,2021-10-12,1INCHUSDT,2.905,2.932,2.701,2.898,6525252.8,18393222.7639,113167
1633910400000,2021-10-11,1INCHUSDT,2.951,3.059,2.807,2.906,6627180.3,19650598.5573,93577
1633824000000,2021-10-10,1INCHUSDT,3.198,3.199,2.938,2.952,5275635.4,16296494.3452,80633
1633737600000,2021-10-09,1INCHUSDT,3.164,3.245,3.127,3.198,4004197.6,12785087.0474,50212
1633651200000,2021-10-08,1INCHUSDT,3.135,3.289,3.085,3.163,7601891.2,24266365.4694,111642
1633564800000,2021-10-07,1INCHUSDT,3.115,3.252,3.021,3.135,8546486.5,26881278.6566,121394
1633478400000,2021-10-06,1INCHUSDT,3.274,3.367,2.965,3.116,11703826.7,36669531.1353,166511
1633392000000,2021-10-05,1INCHUSDT,3.169,3.333,3.135,3.272,12865498.5,41431734.0823,189865
1633305600000,2021-10-04,1INCHUSDT,3.078,3.22,2.888,3.171,13220659.9,40714659.4631,169842
1633219200000,2021-10-03,1INCHUSDT,3.045,3.249,2.951,3.079,13954514.4,43650915.7533,181061
1633132800000,2021-10-02,1INCHUSDT,2.916,3.169,2.812,3.046,14424144.7,43029070.0573,212495
1633046400000,2021-10-01,1INCHUSDT,2.554,2.958,2.541,2.914,15334571.7,42448743.6889,201329
1632960000000,2021-09-30,1INCHUSDT,2.498,2.668,2.475,2.554,7921306.2,20350206.1801,80797
1632873600000,2021-09-29,1INCHUSDT,2.371,2.602,2.362,2.499,8903108.3,22152739.788,88057
1632787200000,2021-09-28,1INCHUSDT,2.523,2.615,2.364,2.373,8367781.6,20948632.5358,80811
1632700800000,2021-09-27,1INCHUSDT,2.679,2.95,2.513,2.524,15444835.3,42228551.6604,146331
1632614400000,2021-09-26,1INCHUSDT,2.489,2.85,2.214,2.679,17272399.34,44447160.7526,158621
1632528000000,2021-09-25,1INCHUSDT,2.546,2.598,2.434,2.49,5867441.2,14760235.4177,66523
1632441600000,2021-09-24,1INCHUSDT,2.776,2.844,2.363,2.547,11142098.7,28704121.3642,124494
1632355200000,2021-09-23,1INCHUSDT,2.63,2.9,2.557,2.778,10139355.2,27433160.6398,118464
1632268800000,2021-09-22,1INCHUSDT,2.32,2.689,2.261,2.629,9925240.9,24702984.6626,102416
1632182400000,2021-09-21,1INCHUSDT,2.575,2.665,2.24,2.321,11104894.31,27645949.062035,103661
1632096000000,2021-09-20,1INCHUSDT,2.947,2.955,2.5,2.576,11625961.71,31544471.024986,133582
1632009600000,2021-09-19,1INCHUSDT,3.133,3.143,2.905,2.945,5719372.0,17354195.8543,76974
1631923200000,2021-09-18,1INCHUSDT,3.119,3.317,3.063,3.133,7607842.0,24391781.1662,93474
1631836800000,2021-09-17,1INCHUSDT,3.327,3.366,3.015,3.119,9300080.8,29343142.4977,100265
1631750400000,2021-09-16,1INCHUSDT,3.298,3.515,3.183,3.326,19280157.5,64832325.5207,264676
1631664000000,2021-09-15,1INCHUSDT,3.073,3.332,3.012,3.3,12368664.0,39122935.09,170518
1631577600000,2021-09-14,1INCHUSDT,2.84,3.109,2.814,3.073,8382277.2,25077464.1542,104247
1631491200000,2021-09-13,1INCHUSDT,2.987,3.015,2.693,2.841,5948726.6,16830753.8319,74236
1631404800000,2021-09-12,1INCHUSDT,2.911,3.117,2.822,2.989,6119985.8,18320268.1234,88450
1631318400000,2021-09-11,1INCHUSDT,2.883,3.026,2.828,2.91,4709622.5,13836347.547,60190
1631232000000,2021-09-10,1INCHUSDT,3.031,3.167,2.731,2.883,7725445.6,22607386.3107,91565
1631145600000,2021-09-09,1INCHUSDT,2.918,3.2,2.831,3.034,10404409.1,31715230.0977,128219
1631059200000,2021-09-08,1INCHUSDT,2.933,3.018,2.579,2.919,13556570.6,38534433.5979,122855
1630972800000,2021-09-07,1INCHUSDT,3.709,3.747,2.546,2.934,22648492.58,71009310.881713,267015
1630886400000,2021-09-06,1INCHUSDT,3.834,3.96,3.538,3.71,11346604.3,42772646.88,154308
1630800000000,2021-09-05,1INCHUSDT,3.682,4.012,3.652,3.834,14161241.1,54803273.344576,293479
1630713600000,2021-09-04,1INCHUSDT,3.572,3.777,3.479,3.682,12234933.3,44503474.097899,232020
1630627200000,2021-09-03,1INCHUSDT,3.353,3.672,3.27,3.572,14501697.71,50469535.970489,281375
1630540800000,2021-09-02,1INCHUSDT,3.342,3.435,3.255,3.352,10736433.84,35991493.761165,151920
1630454400000,2021-09-01,1INCHUSDT,3.051,3.374,2.978,3.341,13063215.99,42122052.351713,167615
1630368000000,2021-08-31,1INCHUSDT,3.011,3.213,2.948,3.055,9666747.1,29838158.6419,105733
1630281600000,2021-08-30,1INCHUSDT,3.153,3.173,2.997,3.01,6932276.6,21370929.6958,63998
1630195200000,2021-08-29,1INCHUSDT,3.286,3.32,3.104,3.153,5832488.0,18565606.3514,51816
1630108800000,2021-08-28,1INCHUSDT,3.214,3.357,3.181,3.282,9280117.13,30479158.555798,104839
1630022400000,2021-08-27,1INCHUSDT,2.918,3.275,2.836,3.214,12058169.26,37570056.196156,126506
1629936000000,2021-08-26,1INCHUSDT,3.1782,3.2117,2.854,2.92,7070922.86,21162900.307328,76597
1629849600000,2021-08-25,1INCHUSDT,3.0626,3.1988,2.944,3.1781,7318233.9,22618643.845648,73848
1629763200000,2021-08-24,1INCHUSDT,3.4049,3.5042,3.0193,3.064,11004420.09,36071691.896971,130825
1629676800000,2021-08-23,1INCHUSDT,3.3861,3.492,3.3191,3.4073,7239235.76,24675264.123505,84520
1629590400000,2021-08-22,1INCHUSDT,3.3623,3.5,3.2589,3.3849,7344099.85,24841870.122908,80946
1629504000000,2021-08-21,1INCHUSDT,3.446,3.5319,3.3326,3.3636,10939287.85,37624956.665293,112066
1629417600000,2021-08-20,1INCHUSDT,3.4264,3.6215,3.366,3.4481,13273429.55,46418460.535554,184573
1629331200000,2021-08-19,1INCHUSDT,3.1127,3.4624,3.07,3.4264,16662455.4,54944705.580491,230696
1629244800000,2021-08-18,1INCHUSDT,3.0784,3.2616,2.94,3.1112,15670072.38,48715444.806709,136785
1629158400000,2021-08-17,1INCHUSDT,3.0374,3.3949,2.9721,3.0772,20916377.09,66445496.340118,260733
1629072000000,2021-08-16,1INCHUSDT,3.0454,3.298,2.9818,3.0341,14037098.45,44187409.940855,182179
1628985600000,2021-08-15,1INCHUSDT,3.0569,3.089,2.8978,3.0447,6987477.71,20831850.664647,70743
1628899200000,2021-08-14,1INCHUSDT,3.0718,3.1083,2.9121,3.0566,8486926.14,25601916.496953,81297
1628812800000,2021-08-13,1INCHUSDT,2.8089,3.0758,2.79,3.0716,8656278.0,25748982.676445,105393
1628726400000,2021-08-12,1INCHUSDT,2.935,3.0623,2.7018,2.8109,11080078.67,31499365.446585,93825
1628640000000,2021-08-11,1INCHUSDT,2.7926,3.1013,2.7833,2.9358,15200105.46,45033008.356531,173670
1628553600000,2021-08-10,1INCHUSDT,2.7584,2.8669,2.6699,2.7914,12123266.31,33650182.683664,103956
1628467200000,2021-08-09,1INCHUSDT,2.4913,2.8357,2.4,2.7609,13253022.18,35315091.048111,141056
1628380800000,2021-08-08,1INCHUSDT,2.7025,2.7099,2.4475,2.4907,8016978.1,20610530.323999,69684
1628294400000,2021-08-07,1INCHUSDT,2.5138,2.7197,2.4895,2.7041,12657991.2,33089878.837129,138849
1628208000000,2021-08-06,1INCHUSDT,2.4194,2.5635,2.352,2.5134,10299493.13,25431564.567214,98681
1628121600000,2021-08-05,1INCHUSDT,2.3423,2.4399,2.2274,2.4186,12056125.65,28357604.756232,95090
1628035200000,2021-08-04,1INCHUSDT,2.2232,2.4095,2.1886,2.343,8417289.24,19562441.097788,71164
1627948800000,2021-08-03,1INCHUSDT,2.3044,2.3465,2.1819,2.2235,4674698.28,10506368.677009,44375
1627862400000,2021-08-02,1INCHUSDT,2.3171,2.3913,2.2759,2.3057,5069637.1,11834837.741294,44056
1627776000000,2021-08-01,1INCHUSDT,2.3776,2.4854,2.29,2.317,7429086.46,17875616.078838,77129
1627689600000,2021-07-31,1INCHUSDT,2.3045,2.443,2.2606,2.3755,9922832.8,23477273.144306,91006
1627603200000,2021-07-30,1INCHUSDT,2.2456,2.323,2.165,2.3043,8741586.78,19595541.669636,77680
1627516800000,2021-07-29,1INCHUSDT,2.1896,2.2617,2.1447,2.2446,4945871.19,10951828.951328,44283
1627430400000,2021-07-28,1INCHUSDT,2.2173,2.2498,2.1334,2.1886,6382206.87,13940636.67926,49274
1627344000000,2021-07-27,1INCHUSDT,2.1373,2.2204,2.0746,2.2169,8149723.81,17602096.971048,66591
1627257600000,2021-07-26,1INCHUSDT,2.0442,2.3537,2.0188,2.1375,21221218.66,47411636.554126,190253
1627171200000,2021-07-25,1INCHUSDT,2.0416,2.1292,1.9456,2.0447,10784061.37,21877712.140809,80989
1627084800000,2021-07-24,1INCHUSDT,2.1147,2.1483,1.9848,2.042,9563492.09,19842203.294972,68836
1626998400000,2021-07-23,1INCHUSDT,2.0385,2.15,1.9433,2.1147,12018707.66,24766782.528837,95415
1626912000000,2021-07-22,1INCHUSDT,1.83,2.0869,1.7813,2.0385,9771644.37,18647863.134656,75918
1626825600000,2021-07-21,1INCHUSDT,1.7092,1.9174,1.6598,1.8302,6203894.97,11259857.316393,48213
1626739200000,2021-07-20,1INCHUSDT,1.7881,1.8261,1.618,1.7088,7921833.78,13436119.00763,53763
1626652800000,2021-07-19,1INCHUSDT,2.0297,2.0482,1.7783,1.7877,6164446.57,11591541.550759,46974
1626566400000,2021-07-18,1INCHUSDT,2.0132,2.119,1.9966,2.0297,3195017.43,6538118.888585,25605
1626480000000,2021-07-17,1INCHUSDT,1.9645,2.0863,1.95,2.0137,3976867.04,8013218.225725,34746
1626393600000,2021-07-16,1INCHUSDT,2.1474,2.223,1.9516,1.9643,9437168.1,19354913.061957,70428
1626307200000,2021-07-15,1INCHUSDT,2.2913,2.3507,2.12,2.1463,5644553.93,12525373.865735,44747
1626220800000,2021-07-14,1INCHUSDT,2.3208,2.36,2.1766,2.2932,4363146.69,9911085.436947,42925
1626134400000,2021-07-13,1INCHUSDT,2.4191,2.4554,2.2826,2.3207,3761776.3,8922950.915641,35484
1626048000000,2021-07-12,1INCHUSDT,2.5196,2.59,2.374,2.4208,3676631.86,9097692.142354,36671
1625961600000,2021-07-11,1INCHUSDT,2.4896,2.574,2.432,2.5177,2389443.22,5991491.988519,27660
1625875200000,2021-07-10,1INCHUSDT,2.5776,2.6285,2.43,2.4896,2937836.08,7369106.753796,31927
1625788800000,2021-07-09,1INCHUSDT,2.5088,2.63,2.4096,2.5784,4446408.95,11228391.298864,44344
1625702400000,2021-07-08,1INCHUSDT,2.7585,2.7752,2.4578,2.5082,5010661.08,13039106.977227,55599
1625616000000,2021-07-07,1INCHUSDT,2.8363,2.969,2.7431,2.7612,6260041.82,17774890.817534,72655
1625529600000,2021-07-06,1INCHUSDT,2.4889,2.931,2.485,2.8363,13670762.38,37548178.108131,141139
1625443200000,2021-07-05,1INCHUSDT,2.5336,2.5494,2.3461,2.4877,6302198.08,15400765.710701,58333
1625356800000,2021-07-04,1INCHUSDT,2.4865,2.6712,2.4112,2.531,5943379.43,15238010.529176,64189
1625270400000,2021-07-03,1INCHUSDT,2.3945,2.4954,2.3316,2.4853,4092690.28,9936465.949964,39905
1625184000000,2021-07-02,1INCHUSDT,2.3681,2.4093,2.2625,2.3928,3648680.59,8524579.276699,33722
1625097600000,2021-07-01,1INCHUSDT,2.5359,2.5375,2.3142,2.3666,4084411.65,9751888.136193,39905
1625011200000,2021-06-30,1INCHUSDT,2.5414,2.5744,2.3369,2.5355,6341897.46,15641864.563555,58856
1624924800000,2021-06-29,1INCHUSDT,2.4757,2.7039,2.4541,2.5435,8658193.3,22454894.538298,90104
1624838400000,2021-06-28,1INCHUSDT,2.5058,2.6171,2.3256,2.4757,13952675.7,34081282.815736,111493
1624752000000,2021-06-27,1INCHUSDT,2.3517,2.5177,2.292,2.5061,5134914.36,12283326.56218,54585
1624665600000,2021-06-26,1INCHUSDT,2.3382,2.4561,2.2,2.351,6457446.55,14840674.704954,64568
1624579200000,2021-06-25,1INCHUSDT,2.7279,2.7948,2.32,2.3379,9466229.66,23736782.757557,81142
1624492800000,2021-06-24,1INCHUSDT,2.6131,2.7932,2.444,2.7279,6378278.46,16819810.375325,65154
1624406400000,2021-06-23,1INCHUSDT,2.4056,2.8365,2.27,2.6118,11334158.46,29787764.126664,111885
1624320000000,2021-06-22,1INCHUSDT,2.6642,2.8553,2.07,2.4061,18916359.63,46382445.095644,157512
1624233600000,2021-06-21,1INCHUSDT,3.3972,3.49,2.5888,2.6649,20145869.54,60752411.570368,196601
1624147200000,2021-06-20,1INCHUSDT,3.0153,3.4941,2.8065,3.398,8970178.43,27620171.676676,105283
1624060800000,2021-06-19,1INCHUSDT,3.1645,3.2088,3.0048,3.0149,4846391.65,15062790.791535,48391
1623974400000,2021-06-18,1INCHUSDT,3.4116,3.4237,3.0315,3.164,6483454.85,20835832.228339,71271
1623888000000,2021-06-17,1INCHUSDT,3.5952,3.739,3.2886,3.4118,11079189.84,38717329.659274,117971
1623801600000,2021-06-16,1INCHUSDT,3.7447,3.9499,3.546,3.5968,10163886.09,38127842.277916,127204
1623715200000,2021-06-15,1INCHUSDT,3.6895,3.8005,3.523,3.7449,8324004.91,30420822.005158,126700
1623628800000,2021-06-14,1INCHUSDT,3.0021,3.885,2.92,3.685,30227192.08,106469597.090804,362604
1623542400000,2021-06-13,1INCHUSDT,2.7268,3.048,2.6167,3.0067,7709471.01,21893962.330966,77410
1623456000000,2021-06-12,1INCHUSDT,2.7404,2.8813,2.5172,2.7253,6647505.14,17633009.815014,61432
1623369600000,2021-06-11,1INCHUSDT,3.0136,3.077,2.6621,2.7426,6674942.81,19135030.187377,69994
1623283200000,2021-06-10,1INCHUSDT,3.1915,3.26,2.8455,3.0122,9364701.16,28616882.835298,107850
1623196800000,2021-06-09,1INCHUSDT,3.0929,3.2391,2.8758,3.1915,17700896.51,54527762.698732,147042
1623110400000,2021-06-08,1INCHUSDT,3.4031,3.461,2.845,3.0961,10905697.98,34220020.291891,111453
1623024000000,2021-06-07,1INCHUSDT,3.9098,3.9153,3.3437,3.4055,7310939.63,26889491.565056,90166
1622937600000,2021-06-06,1INCHUSDT,3.6846,4.1176,3.6356,3.9098,11968479.39,46628742.116088,158720
1622851200000,2021-06-05,1INCHUSDT,3.3761,4.0151,3.3376,3.6846,17722025.59,66461623.969574,195345
1622764800000,2021-06-04,1INCHUSDT,3.4959,3.72,3.103,3.372,17217578.81,58806738.940966,176299
1622678400000,2021-06-03,1INCHUSDT,3.3753,3.5957,3.3241,3.4946,8481519.35,29410069.854682,100292
1622592000000,2021-06-02,1INCHUSDT,3.1219,3.5775,3.0402,3.3752,11806631.49,40200686.631559,148437
1622505600000,2021-06-01,1INCHUSDT,3.2071,3.269,2.9881,3.1195,6391948.42,19984759.75755,91941
1622419200000,2021-05-31,1INCHUSDT,2.8835,3.2928,2.7458,3.2055,9404364.5,28997131.167386,144672
1622332800000,2021-05-30,1INCHUSDT,2.5698,2.9865,2.4032,2.8861,7369553.03,20158255.675278,92810
1622246400000,2021-05-29,1INCHUSDT,2.7573,2.9816,2.4408,2.5678,8491591.83,22920755.09504,106442
1622160000000,2021-05-28,1INCHUSDT,3.2836,3.3718,2.6083,2.7571,12764961.2,37342895.017933,150598
1622073600000,2021-05-27,1INCHUSDT,3.4239,3.45,2.9685,3.2803,8182522.21,26424359.028736,100488
1621987200000,2021-05-26,1INCHUSDT,2.8907,3.5,2.8314,3.4259,14637848.76,47330913.496074,188770
1621900800000,2021-05-25,1INCHUSDT,2.95,3.1002,2.5314,2.8913,11467021.03,31863038.136264,128236
1621814400000,2021-05-24,1INCHUSDT,2.3344,3.0106,2.29,2.9475,16333699.84,43819216.879785,182021
1621728000000,2021-05-23,1INCHUSDT,2.725,2.8838,1.7777,2.3355,20568168.94,46337002.617145,170378
1621641600000,2021-05-22,1INCHUSDT,3.1176,3.2793,2.6335,2.7226,14015960.7,40289584.71486,155291
1621555200000,2021-05-21,1INCHUSDT,3.6039,3.8155,2.6418,3.1169,16658585.42,53727666.265513,174118
1621468800000,2021-05-20,1INCHUSDT,3.2128,3.96,2.7369,3.5959,20423893.94,70441082.224749,243979
1621382400000,2021-05-19,1INCHUSDT,5.268,5.4228,2.6401,3.2102,35678870.31,134988386.91118,441105
1621296000000,2021-05-18,1INCHUSDT,4.7045,5.4,4.6412,5.2662,13777058.16,69957670.676883,215145
1621209600000,2021-05-17,1INCHUSDT,5.1261,5.1633,4.4307,4.7037,11605220.21,55820440.311271,180902
1621123200000,2021-05-16,1INCHUSDT,5.2563,5.6377,4.65,5.1263,13849370.1,71151028.077004,193672
1621036800000,2021-05-15,1INCHUSDT,5.741,6.0487,5.2365,5.2564,10544232.19,59687553.855681,179779
1620950400000,2021-05-14,1INCHUSDT,5.5732,5.9385,5.25,5.7383,8465404.09,48460843.037077,158374
1620864000000,2021-05-13,1INCHUSDT,5.6098,6.1,5.1574,5.5713,15145067.87,84429792.638381,257551
1620777600000,2021-05-12,1INCHUSDT,6.5338,6.9258,5.4557,5.6127,15029262.02,96725424.933711,251279
1620691200000,2021-05-11,1INCHUSDT,6.1775,6.5367,5.8,6.535,10398149.53,64416417.794044,175235
1620604800000,2021-05-10,1INCHUSDT,7.0806,7.1879,5.5342,6.1775,14792762.02,97050558.427561,281578
1620518400000,2021-05-09,1INCHUSDT,7.4873,7.5302,6.7212,7.0801,16256909.99,114379939.512994,265975
1620432000000,2021-05-08,1INCHUSDT,6.5813,7.8748,6.4688,7.4832,20093486.35,146565028.727362,358976
1620345600000,2021-05-07,1INCHUSDT,6.6078,7.1225,6.2973,6.5777,14084314.87,95029944.34047,236387
1620259200000,2021-05-06,1INCHUSDT,5.9869,7.56,5.8699,6.6062,42831561.24,294379314.973094,650361
1620172800000,2021-05-05,1INCHUSDT,5.2431,6.2879,5.1855,5.9842,13538249.21,78449209.197352,234554
1620086400000,2021-05-04,1INCHUSDT,5.869,5.9084,5.2032,5.2422,11357020.69,63034621.910143,178582
1620000000000,2021-05-03,1INCHUSDT,5.3612,5.95,5.3525,5.8675,8928929.78,51010110.243716,156573
1619913600000,2021-05-02,1INCHUSDT,5.5239,5.5351,5.1278,5.3614,4781431.16,25562280.362631,69822
1619827200000,2021-05-01,1INCHUSDT,5.6389,5.7743,5.3344,5.5239,5663187.17,31396472.394734,83880
1619740800000,2021-04-30,1INCHUSDT,5.4701,5.761,5.3343,5.64,8261973.38,46045311.216626,130624
1619654400000,2021-04-29,1INCHUSDT,5.5515,5.91,5.2161,5.471,14639435.6,81691328.565081,193422
1619568000000,2021-04-28,1INCHUSDT,5.1134,5.7879,4.7024,5.5507,21702420.58,116030126.567178,275244
1619481600000,2021-04-27,1INCHUSDT,4.5488,5.1554,4.4605,5.1137,10264132.39,49882648.147407,142354
