Unix,Date,Symbol,Open,High,Low,Close,Volume FTM,Volume USDT,tradecount
1655683200000,2022-06-20,FTMUSDT,0.2425,0.2684,0.234,0.252,213835204.0,53687051.9585,191430
1655596800000,2022-06-19,FTMUSDT,0.2197,0.2445,0.2114,0.2425,190203654.0,43272617.5266,168726
1655510400000,2022-06-18,FTMUSDT,0.2414,0.2476,0.2046,0.2197,266430301.0,58916236.1833,219579
1655424000000,2022-06-17,FTMUSDT,0.223,0.2475,0.2206,0.2413,174074652.0,41513798.4215,154148
1655337600000,2022-06-16,FTMUSDT,0.2562,0.2613,0.2198,0.2229,245829417.0,58161375.0117,214608
1655251200000,2022-06-15,FTMUSDT,0.234,0.2569,0.2091,0.2562,430273982.0,98521503.0874,352959
1655164800000,2022-06-14,FTMUSDT,0.2391,0.2572,0.2213,0.234,415575066.0,99651247.1777,366655
1655078400000,2022-06-13,FTMUSDT,0.2232,0.2494,0.194,0.2391,610188440.3,131439276.1868,496204
1654992000000,2022-06-12,FTMUSDT,0.2773,0.2817,0.2227,0.2233,383127454.0,93397609.8139,359349
1654905600000,2022-06-11,FTMUSDT,0.3078,0.3179,0.2738,0.2773,118919079.0,34790181.9515,129751
1654819200000,2022-06-10,FTMUSDT,0.3362,0.3401,0.3042,0.3077,110262380.0,35235999.8904,127140
1654732800000,2022-06-09,FTMUSDT,0.3377,0.3544,0.3285,0.3362,85440647.0,28997880.5146,91864
1654646400000,2022-06-08,FTMUSDT,0.3508,0.3608,0.3362,0.3377,94407404.0,32769237.3183,115741
1654560000000,2022-06-07,FTMUSDT,0.365,0.3654,0.336,0.3508,119342567.0,41603470.9486,136218
1654473600000,2022-06-06,FTMUSDT,0.3518,0.3874,0.3496,0.3649,140394459.0,52157441.5838,163248
1654387200000,2022-06-05,FTMUSDT,0.3547,0.36,0.3421,0.3517,79931139.0,28051767.2153,94553
1654300800000,2022-06-04,FTMUSDT,0.356,0.3583,0.341,0.3546,103573359.0,36223958.6272,111589
1654214400000,2022-06-03,FTMUSDT,0.3794,0.3842,0.3489,0.3558,106964612.0,38739564.1684,134254
1654128000000,2022-06-02,FTMUSDT,0.3676,0.3832,0.3532,0.3794,139029324.0,51168218.9428,168452
1654041600000,2022-06-01,FTMUSDT,0.4041,0.4136,0.3591,0.3675,173025206.0,67058024.4794,224156
1653955200000,2022-05-31,FTMUSDT,0.4152,0.4303,0.3886,0.4043,192612360.0,78516268.7175,242475
1653868800000,2022-05-30,FTMUSDT,0.369,0.425,0.3617,0.4154,235375520.0,93235782.889,264414
1653782400000,2022-05-29,FTMUSDT,0.3716,0.3766,0.3526,0.369,132531560.0,48453212.0303,144973
1653696000000,2022-05-28,FTMUSDT,0.3437,0.3772,0.3408,0.3716,168711584.0,60621006.7504,190094
1653609600000,2022-05-27,FTMUSDT,0.3773,0.382,0.3361,0.3438,289714514.0,103470944.7267,347279
1653523200000,2022-05-26,FTMUSDT,0.4027,0.4166,0.3415,0.3774,344556687.0,130047193.8829,388489
1653436800000,2022-05-25,FTMUSDT,0.4232,0.4378,0.3988,0.4028,182135320.0,75291154.3593,245544
1653350400000,2022-05-24,FTMUSDT,0.4353,0.4557,0.3969,0.4235,291468872.0,124179888.3658,400702
1653264000000,2022-05-23,FTMUSDT,0.4351,0.5222,0.4187,0.4353,494848273.0,237285850.9318,869333
1653177600000,2022-05-22,FTMUSDT,0.4123,0.4578,0.4018,0.4352,363813266.0,155603336.2452,563753
1653091200000,2022-05-21,FTMUSDT,0.3516,0.4631,0.348,0.4124,472664131.0,189643543.8189,676461
1653004800000,2022-05-20,FTMUSDT,0.3508,0.3655,0.3222,0.3516,255358603.0,88151533.6657,344479
1652918400000,2022-05-19,FTMUSDT,0.3191,0.3563,0.303,0.3508,225121361.0,74562020.6613,307127
1652832000000,2022-05-18,FTMUSDT,0.3589,0.374,0.316,0.319,228681675.0,78587216.8562,321985
1652745600000,2022-05-17,FTMUSDT,0.336,0.3817,0.3353,0.359,251484607.0,89455491.8009,350217
1652659200000,2022-05-16,FTMUSDT,0.3951,0.3951,0.3317,0.336,282264191.0,99734689.8688,387383
1652572800000,2022-05-15,FTMUSDT,0.3768,0.4014,0.3465,0.3951,317854296.0,117510636.1792,433249
1652486400000,2022-05-14,FTMUSDT,0.3305,0.4,0.2941,0.3769,359256147.0,117874413.449,472645
1652400000000,2022-05-13,FTMUSDT,0.2983,0.435,0.2871,0.3305,568682990.0,207459552.1667,646709
1652313600000,2022-05-12,FTMUSDT,0.3071,0.3341,0.2396,0.2983,551603809.9,151726978.0703,581976
1652227200000,2022-05-11,FTMUSDT,0.5333,0.5525,0.2703,0.3067,572577501.6,235180629.355681,832488
1652140800000,2022-05-10,FTMUSDT,0.5407,0.6149,0.5166,0.534,296105220.0,167983397.7779,524153
1652054400000,2022-05-09,FTMUSDT,0.6769,0.69,0.5358,0.5415,250996107.0,152540933.205,458503
1651968000000,2022-05-08,FTMUSDT,0.6836,0.7082,0.6615,0.6768,128407570.0,87506820.2538,259156
1651881600000,2022-05-07,FTMUSDT,0.7241,0.7312,0.6624,0.6835,102956183.0,72725986.2807,204390
1651795200000,2022-05-06,FTMUSDT,0.7419,0.7477,0.6948,0.7241,138892462.0,100201889.6974,289716
1651708800000,2022-05-05,FTMUSDT,0.8616,0.8728,0.7118,0.7418,196208459.0,154464761.1726,387142
1651622400000,2022-05-04,FTMUSDT,0.7523,0.8666,0.7451,0.8615,170987263.0,136775882.9025,353542
1651536000000,2022-05-03,FTMUSDT,0.7734,0.815,0.7422,0.7522,158842072.0,124169613.144,334807
1651449600000,2022-05-02,FTMUSDT,0.7862,0.8064,0.7231,0.7735,238677971.0,184159970.6629,499709
1651363200000,2022-05-01,FTMUSDT,0.6847,0.795,0.6548,0.7862,298861389.0,215046945.6823,558344
1651276800000,2022-04-30,FTMUSDT,0.8345,0.8538,0.6513,0.6847,254458322.0,190650681.8141,473950
1651190400000,2022-04-29,FTMUSDT,0.9704,0.9798,0.7988,0.8346,121091966.0,107041239.1217,282939
1651104000000,2022-04-28,FTMUSDT,0.988,1.0171,0.9632,0.9704,57804904.0,57095158.9859,172868
1651017600000,2022-04-27,FTMUSDT,0.9699,1.0158,0.9609,0.988,53099010.0,52537305.672,166627
1650931200000,2022-04-26,FTMUSDT,1.0732,1.0849,0.9578,0.9698,79389182.0,80853100.3153,226978
1650844800000,2022-04-25,FTMUSDT,1.0708,1.0741,0.9839,1.073,93277935.0,95780207.9581,271270
1650758400000,2022-04-24,FTMUSDT,1.0917,1.1004,1.0643,1.0708,33411625.0,36203975.8049,119067
1650672000000,2022-04-23,FTMUSDT,1.1124,1.1222,1.0816,1.0917,28287217.0,31220436.6248,102108
1650585600000,2022-04-22,FTMUSDT,1.1155,1.1494,1.0976,1.1124,51643829.0,57955253.0883,174145
1650499200000,2022-04-21,FTMUSDT,1.1762,1.2094,1.0983,1.1155,67233612.0,78323748.8085,202174
1650412800000,2022-04-20,FTMUSDT,1.185,1.2297,1.1604,1.1762,69634876.0,82942313.864,205721
1650326400000,2022-04-19,FTMUSDT,1.1411,1.1919,1.1332,1.1852,57965995.0,67327386.6949,181613
1650240000000,2022-04-18,FTMUSDT,1.1144,1.1459,1.0586,1.1411,76603761.0,84068248.8487,236545
1650153600000,2022-04-17,FTMUSDT,1.1549,1.1664,1.105,1.1145,41366283.0,47241263.2043,115620
1650067200000,2022-04-16,FTMUSDT,1.179,1.1822,1.137,1.1548,29148418.0,33782404.3626,71819
1649980800000,2022-04-15,FTMUSDT,1.1534,1.185,1.1495,1.1789,39453446.0,46076963.8897,123857
1649894400000,2022-04-14,FTMUSDT,1.1932,1.2246,1.1342,1.1535,55473859.0,65686150.0437,163384
1649808000000,2022-04-13,FTMUSDT,1.1635,1.2067,1.1414,1.193,60866578.0,71634659.7508,173697
1649721600000,2022-04-12,FTMUSDT,1.1203,1.1884,1.1117,1.1635,73730529.0,85027347.4598,212416
1649635200000,2022-04-11,FTMUSDT,1.2564,1.2609,1.1018,1.1205,122039785.0,142178971.3003,262836
1649548800000,2022-04-10,FTMUSDT,1.301,1.3263,1.251,1.2564,54666261.0,70156271.961,127350
1649462400000,2022-04-09,FTMUSDT,1.2473,1.3033,1.2438,1.3009,43555254.0,55262410.2523,106807
1649376000000,2022-04-08,FTMUSDT,1.3476,1.3778,1.2356,1.2476,75961021.0,100139548.604,185927
1649289600000,2022-04-07,FTMUSDT,1.3055,1.3808,1.2816,1.3477,83311512.0,110759250.1324,231943
1649203200000,2022-04-06,FTMUSDT,1.4479,1.4616,1.2938,1.3057,139510851.0,191798325.4391,386461
1649116800000,2022-04-05,FTMUSDT,1.5484,1.5815,1.4405,1.448,88526759.0,134618827.4717,229222
1649030400000,2022-04-04,FTMUSDT,1.6261,1.6457,1.4804,1.5484,105417099.0,164984273.0113,272445
1648944000000,2022-04-03,FTMUSDT,1.5355,1.65,1.5126,1.6267,104804770.0,165791306.9156,275487
1648857600000,2022-04-02,FTMUSDT,1.5901,1.6817,1.524,1.5356,159055700.0,257589230.6992,406606
1648771200000,2022-04-01,FTMUSDT,1.43,1.6087,1.4137,1.5901,245811769.0,374798306.0694,624264
1648684800000,2022-03-31,FTMUSDT,1.4093,1.5307,1.4033,1.4304,216350895.0,316815409.6753,532429
1648598400000,2022-03-30,FTMUSDT,1.4148,1.455,1.366,1.4089,81437696.0,115299283.4435,215172
1648512000000,2022-03-29,FTMUSDT,1.4007,1.485,1.3819,1.4146,102902958.0,148034178.6384,252412
1648425600000,2022-03-28,FTMUSDT,1.4357,1.4887,1.3781,1.4002,135042630.0,196032982.9545,305942
1648339200000,2022-03-27,FTMUSDT,1.3973,1.4366,1.3473,1.4357,84787946.0,118374294.4388,184117
1648252800000,2022-03-26,FTMUSDT,1.3511,1.4095,1.3352,1.3973,75546053.0,103993734.0825,188602
1648166400000,2022-03-25,FTMUSDT,1.3162,1.4327,1.3002,1.3512,152043537.0,208130748.1495,350602
1648080000000,2022-03-24,FTMUSDT,1.3047,1.3466,1.2938,1.3161,97382513.0,128887403.5622,233841
1647993600000,2022-03-23,FTMUSDT,1.2723,1.3143,1.255,1.3047,74318077.0,95478973.1654,176082
1647907200000,2022-03-22,FTMUSDT,1.2581,1.329,1.25,1.2724,98505761.0,127957306.6977,198078
1647820800000,2022-03-21,FTMUSDT,1.252,1.3065,1.2003,1.2581,108392112.0,136604424.5284,215831
1647734400000,2022-03-20,FTMUSDT,1.3152,1.3443,1.2452,1.2522,81365530.0,104050817.0745,184647
1647648000000,2022-03-19,FTMUSDT,1.2459,1.346,1.2426,1.3157,124553296.0,162509419.2979,283311
1647561600000,2022-03-18,FTMUSDT,1.2044,1.2786,1.1711,1.2454,112760206.0,137729606.3447,229506
1647475200000,2022-03-17,FTMUSDT,1.2696,1.2753,1.1937,1.2045,104483007.0,129163296.4701,215838
1647388800000,2022-03-16,FTMUSDT,1.1967,1.2824,1.1374,1.2693,251102409.0,300429990.0509,502626
1647302400000,2022-03-15,FTMUSDT,1.0846,1.2459,1.0364,1.1967,230312768.0,260706020.2072,414312
1647216000000,2022-03-14,FTMUSDT,1.1155,1.1246,1.0345,1.0849,171515155.0,186714342.4655,295651
1647129600000,2022-03-13,FTMUSDT,1.1845,1.2055,1.1122,1.1153,89154971.0,104320621.6802,174544
1647043200000,2022-03-12,FTMUSDT,1.2008,1.2738,1.182,1.1844,93239341.0,114183677.5964,183565
1646956800000,2022-03-11,FTMUSDT,1.2387,1.2671,1.1426,1.2008,220763250.0,265398688.9759,426620
1646870400000,2022-03-10,FTMUSDT,1.3703,1.3743,1.222,1.2392,175227292.0,222943910.4283,349674
1646784000000,2022-03-09,FTMUSDT,1.3249,1.4396,1.321,1.3702,205398156.0,284773496.6253,376551
1646697600000,2022-03-08,FTMUSDT,1.3147,1.3898,1.302,1.3249,167714856.0,225366268.5876,341987
1646611200000,2022-03-07,FTMUSDT,1.4119,1.4708,1.2916,1.3147,297423548.0,407042386.8842,583056
1646524800000,2022-03-06,FTMUSDT,1.6883,1.7121,1.3836,1.4119,314665417.0,461216757.0263,641860
1646438400000,2022-03-05,FTMUSDT,1.6636,1.705,1.6084,1.6884,94617882.0,156959219.4197,244152
1646352000000,2022-03-04,FTMUSDT,1.8725,1.882,1.6358,1.6627,151867392.0,266895756.9902,368174
1646265600000,2022-03-03,FTMUSDT,2.0146,2.0158,1.81,1.8724,161390497.0,305947858.4297,437937
1646179200000,2022-03-02,FTMUSDT,1.8292,2.0794,1.7742,2.0145,200360165.0,396478434.816,596956
1646092800000,2022-03-01,FTMUSDT,1.7812,1.95,1.7759,1.8297,159287557.0,295578977.0279,446383
1646006400000,2022-02-28,FTMUSDT,1.5844,1.7969,1.5426,1.7812,130320920.0,215943857.4755,349052
1645920000000,2022-02-27,FTMUSDT,1.771,1.82,1.565,1.5841,140753600.0,236579382.932,379786
1645833600000,2022-02-26,FTMUSDT,1.7222,1.8263,1.6565,1.7707,111447606.0,193408428.4519,338235
1645747200000,2022-02-25,FTMUSDT,1.4878,1.7254,1.4659,1.7225,148786828.0,236479881.0103,384639
1645660800000,2022-02-24,FTMUSDT,1.5731,1.5863,1.2969,1.4878,262838543.0,372039651.7282,626733
1645574400000,2022-02-23,FTMUSDT,1.6132,1.7313,1.5688,1.5725,95799180.0,158266558.3285,266675
1645488000000,2022-02-22,FTMUSDT,1.5387,1.6176,1.4746,1.6131,115939067.0,179387011.486,299025
1645401600000,2022-02-21,FTMUSDT,1.7248,1.8096,1.5267,1.5384,126903573.0,214217283.3964,359488
1645315200000,2022-02-20,FTMUSDT,1.874,1.878,1.6756,1.7253,77620866.0,134753825.8797,250612
1645228800000,2022-02-19,FTMUSDT,1.8626,1.9107,1.809,1.874,34263002.0,63810440.1976,134746
1645142400000,2022-02-18,FTMUSDT,1.8978,1.97,1.8425,1.8627,60071930.0,114463469.6488,213325
1645056000000,2022-02-17,FTMUSDT,2.0675,2.148,1.8734,1.8971,85159162.0,171113701.7199,316991
1644969600000,2022-02-16,FTMUSDT,2.0895,2.1156,2.0042,2.0678,56884760.0,116979589.4598,219229
1644883200000,2022-02-15,FTMUSDT,1.925,2.1025,1.9149,2.0895,74764476.0,151857641.6346,255991
1644796800000,2022-02-14,FTMUSDT,1.8914,1.9661,1.8152,1.9244,73826579.0,139651394.0963,236984
1644710400000,2022-02-13,FTMUSDT,1.9503,1.9894,1.8842,1.8911,44495575.0,86303599.1029,165408
1644624000000,2022-02-12,FTMUSDT,1.9395,1.9967,1.878,1.9509,68028767.0,131306594.2084,232577
1644537600000,2022-02-11,FTMUSDT,2.101,2.1776,1.9103,1.9395,78813731.0,162073797.9927,279495
1644451200000,2022-02-10,FTMUSDT,2.2544,2.2639,2.085,2.1006,91078569.0,198355914.8072,323743
1644364800000,2022-02-09,FTMUSDT,2.2038,2.29,2.1357,2.255,64843798.0,144155881.7218,259098
1644278400000,2022-02-08,FTMUSDT,2.3153,2.4038,2.1572,2.2023,111502832.0,251674785.3893,421535
1644192000000,2022-02-07,FTMUSDT,2.16,2.3876,2.115,2.3155,160363696.0,370268359.3721,559034
1644105600000,2022-02-06,FTMUSDT,2.0886,2.1721,2.0386,2.1603,71940363.0,151421786.7249,250240
1644019200000,2022-02-05,FTMUSDT,2.1248,2.2,2.066,2.0886,97520170.0,208450984.9378,327125
1643932800000,2022-02-04,FTMUSDT,1.958,2.13,1.9272,2.1251,118581793.0,239721642.7065,381030
1643846400000,2022-02-03,FTMUSDT,1.9214,1.9654,1.8646,1.9583,84422288.0,161626568.4141,283955
1643760000000,2022-02-02,FTMUSDT,2.0698,2.1099,1.9057,1.9213,93172244.0,187359362.4623,301385
1643673600000,2022-02-01,FTMUSDT,2.0435,2.15,2.0201,2.0706,105196307.0,219350714.3979,353941
1643587200000,2022-01-31,FTMUSDT,2.0267,2.0979,1.9075,2.043,115866599.0,230577695.8104,380325
1643500800000,2022-01-30,FTMUSDT,2.0977,2.1644,2.003,2.0268,77202008.0,161423233.2539,287395
1643414400000,2022-01-29,FTMUSDT,2.125,2.193,2.0718,2.0975,90633860.0,193696357.4046,324680
1643328000000,2022-01-28,FTMUSDT,2.0812,2.1594,1.9833,2.1259,137621161.0,285394993.3406,461759
1643241600000,2022-01-27,FTMUSDT,2.2459,2.2771,1.9928,2.0812,189614725.0,405114979.9669,617835
1643155200000,2022-01-26,FTMUSDT,2.3821,2.5812,2.1744,2.2457,264591185.0,622840489.1083,868566
1643068800000,2022-01-25,FTMUSDT,2.2558,2.4726,2.1557,2.3828,236040395.0,553291004.2834,792323
1642982400000,2022-01-24,FTMUSDT,2.2766,2.3283,1.902,2.2567,336808857.0,698836608.3528,968066
1642896000000,2022-01-23,FTMUSDT,1.9671,2.4153,1.9476,2.2768,289900941.0,633743173.9274,793812
1642809600000,2022-01-22,FTMUSDT,2.2726,2.3869,1.77,1.9664,372136337.0,754755649.9163,1082796
1642723200000,2022-01-21,FTMUSDT,2.6867,2.7807,2.12,2.273,277266352.0,682739790.0979,984917
1642636800000,2022-01-20,FTMUSDT,2.7687,3.0405,2.6744,2.688,139291308.0,399629022.8467,534649
1642550400000,2022-01-19,FTMUSDT,2.9527,3.0418,2.755,2.7698,157944087.0,456968900.0546,626264
1642464000000,2022-01-18,FTMUSDT,2.9222,3.0151,2.7071,2.9525,169822884.0,486110466.3509,643399
1642377600000,2022-01-17,FTMUSDT,3.3088,3.3788,2.8801,2.9221,169973821.0,527702441.2024,696230
1642291200000,2022-01-16,FTMUSDT,3.0026,3.32,2.9345,3.3092,172922214.0,553519853.3262,754922
1642204800000,2022-01-15,FTMUSDT,2.9582,3.04,2.8342,3.0015,83017115.0,241770888.5531,359478
1642118400000,2022-01-14,FTMUSDT,3.0077,3.0676,2.81,2.9576,161835492.0,477585367.8098,621848
1642032000000,2022-01-13,FTMUSDT,2.9423,3.15,2.7887,3.0081,237162843.0,710271751.6355,943492
1641945600000,2022-01-12,FTMUSDT,2.5896,3.0219,2.5888,2.9435,208372998.0,592055199.2571,860485
1641859200000,2022-01-11,FTMUSDT,2.2245,2.6,2.1886,2.5896,179831429.0,435565275.4218,594944
1641772800000,2022-01-10,FTMUSDT,2.3903,2.4792,2.1,2.2238,173949101.0,395022508.9094,560914
1641686400000,2022-01-09,FTMUSDT,2.2845,2.5265,2.232,2.3919,153812869.0,364289459.3682,529643
1641600000000,2022-01-08,FTMUSDT,2.603,2.69,2.1762,2.2837,223372687.0,534925095.5804,766986
1641513600000,2022-01-07,FTMUSDT,2.8908,2.8982,2.5632,2.6031,220131804.0,602031878.4513,859093
1641427200000,2022-01-06,FTMUSDT,2.9338,3.0297,2.6398,2.8908,237894459.0,671785011.0562,935858
1641340800000,2022-01-05,FTMUSDT,2.8784,3.1599,2.5945,2.9307,285990507.0,831219003.7808,1263195
1641254400000,2022-01-04,FTMUSDT,2.8677,3.0675,2.8072,2.8777,171100513.0,498476333.8813,836686
1641168000000,2022-01-03,FTMUSDT,2.4837,2.869,2.37,2.8677,175755937.0,462566853.6198,733117
1641081600000,2022-01-02,FTMUSDT,2.584,2.6,2.4444,2.4836,84920918.0,213717255.7056,358039
1640995200000,2022-01-01,FTMUSDT,2.2496,2.5983,2.2481,2.5838,113188005.0,271463763.9195,448415
1640908800000,2021-12-31,FTMUSDT,2.1013,2.3456,2.0805,2.2489,111035497.0,246964103.4907,400427
1640822400000,2021-12-30,FTMUSDT,2.135,2.2283,2.035,2.1016,85174636.0,181682835.2644,323216
1640736000000,2021-12-29,FTMUSDT,2.2284,2.365,2.1,2.1362,143841428.0,322864742.2763,518390
1640649600000,2021-12-28,FTMUSDT,2.1995,2.3671,2.068,2.2282,195601970.0,433701586.0678,722939
1640563200000,2021-12-27,FTMUSDT,2.3377,2.4488,2.1818,2.1986,107528302.0,251793593.8195,440229
1640476800000,2021-12-26,FTMUSDT,2.1109,2.3866,2.0922,2.3377,149782998.0,337659940.2598,604956
1640390400000,2021-12-25,FTMUSDT,2.0833,2.1752,1.968,2.1109,114116237.0,236896554.7202,411617
1640304000000,2021-12-24,FTMUSDT,1.8639,2.2379,1.837,2.0833,168345353.0,345938936.0153,629716
1640217600000,2021-12-23,FTMUSDT,1.5985,1.92,1.5737,1.8636,165123179.0,291626822.3809,503826
1640131200000,2021-12-22,FTMUSDT,1.4808,1.6708,1.472,1.5979,103358215.0,164412367.4603,312877
1640044800000,2021-12-21,FTMUSDT,1.3655,1.4911,1.3424,1.481,61078448.0,87222168.1707,182867
1639958400000,2021-12-20,FTMUSDT,1.4279,1.4446,1.3096,1.3646,74942778.0,101660051.1563,197637
1639872000000,2021-12-19,FTMUSDT,1.4207,1.4762,1.388,1.4277,49011953.0,70486729.0895,144854
1639785600000,2021-12-18,FTMUSDT,1.4024,1.54,1.3545,1.4206,79577292.0,116156997.6739,208167
1639699200000,2021-12-17,FTMUSDT,1.4271,1.4905,1.3321,1.4022,81983188.0,115734238.1153,229525
1639612800000,2021-12-16,FTMUSDT,1.4748,1.58,1.4195,1.427,97263225.0,146877731.846,270588
1639526400000,2021-12-15,FTMUSDT,1.314,1.4985,1.2572,1.4757,105178815.0,143642749.3367,268943
1639440000000,2021-12-14,FTMUSDT,1.2798,1.36,1.2384,1.3147,69349967.0,89357994.9699,178644
1639353600000,2021-12-13,FTMUSDT,1.4893,1.506,1.2473,1.2802,88874387.0,119553714.3369,228157
1639267200000,2021-12-12,FTMUSDT,1.4884,1.5546,1.4355,1.49,41508344.0,61878324.5009,124252
1639180800000,2021-12-11,FTMUSDT,1.414,1.4898,1.3829,1.4885,47550292.0,68682713.067,137971
1639094400000,2021-12-10,FTMUSDT,1.4187,1.6,1.3815,1.4137,88083094.0,127127044.1555,226035
1639008000000,2021-12-09,FTMUSDT,1.645,1.662,1.4048,1.4188,71333342.0,107871229.0165,207442
1638921600000,2021-12-08,FTMUSDT,1.5918,1.71,1.503,1.6447,76788969.0,120866140.9905,217471
1638835200000,2021-12-07,FTMUSDT,1.5965,1.7197,1.5669,1.5918,102051771.0,168523465.8175,287335
1638748800000,2021-12-06,FTMUSDT,1.5293,1.63,1.3393,1.5977,183170920.0,266945333.2835,420549
1638662400000,2021-12-05,FTMUSDT,1.7201,1.7474,1.4802,1.5303,102716286.0,164448628.6973,298785
1638576000000,2021-12-04,FTMUSDT,1.9836,1.992,1.1538,1.7198,251072619.0,396638441.5055,691344
1638489600000,2021-12-03,FTMUSDT,2.0665,2.16,1.8921,1.9833,74175686.0,151187387.0509,268610
1638403200000,2021-12-02,FTMUSDT,2.1418,2.144,2.02,2.0665,53041737.0,110694084.0527,194653
1638316800000,2021-12-01,FTMUSDT,2.1374,2.2789,2.119,2.1416,70255131.0,154895619.3962,284964
1638230400000,2021-11-30,FTMUSDT,2.1627,2.285,2.0701,2.1374,84298045.0,182368611.5065,308643
1638144000000,2021-11-29,FTMUSDT,2.1128,2.1869,2.0585,2.1626,57250150.0,121322812.7629,209983
1638057600000,2021-11-28,FTMUSDT,2.0814,2.1224,1.8814,2.1138,73069944.0,147016609.7929,251078
1637971200000,2021-11-27,FTMUSDT,2.1168,2.2165,2.0275,2.0822,60559642.0,129326481.9915,245977
1637884800000,2021-11-26,FTMUSDT,2.4718,2.56,2.0,2.1163,162824163.0,355240892.9376,590844
1637798400000,2021-11-25,FTMUSDT,2.5878,2.67,2.4171,2.4714,113690700.0,287605716.5101,484488
1637712000000,2021-11-24,FTMUSDT,2.3131,2.61,2.223,2.5878,188442918.0,454357642.2232,729990
1637625600000,2021-11-23,FTMUSDT,1.9497,2.4563,1.9254,2.3131,247182044.0,545704606.3938,812825
1637539200000,2021-11-22,FTMUSDT,2.076,2.0893,1.9211,1.949,79576016.0,159064077.2187,257302
1637452800000,2021-11-21,FTMUSDT,2.1798,2.2,2.0,2.0745,80913157.0,168738215.9173,290342
1637366400000,2021-11-20,FTMUSDT,2.2637,2.284,2.0767,2.1798,85807176.0,186686618.3813,322713
1637280000000,2021-11-19,FTMUSDT,1.847,2.2665,1.8107,2.263,152198245.0,315043908.0966,495457
1637193600000,2021-11-18,FTMUSDT,2.1492,2.2246,1.7618,1.8477,186482812.0,363563099.1506,566766
1637107200000,2021-11-17,FTMUSDT,2.2027,2.37,2.0768,2.1491,96975025.0,210630729.1853,374659
1637020800000,2021-11-16,FTMUSDT,2.4707,2.471,2.021,2.2027,124380779.0,280224707.8463,533400
1636934400000,2021-11-15,FTMUSDT,2.5889,2.62,2.4607,2.4701,43624458.0,111490277.1668,207510
1636848000000,2021-11-14,FTMUSDT,2.6169,2.6715,2.5101,2.5882,43862682.0,113369774.5847,206616
1636761600000,2021-11-13,FTMUSDT,2.6306,2.7168,2.5715,2.617,50003407.0,131851734.8333,237732
1636675200000,2021-11-12,FTMUSDT,2.5984,2.6965,2.4466,2.6313,100237059.0,258426610.8461,419390
1636588800000,2021-11-11,FTMUSDT,2.6362,2.729,2.574,2.5985,62514932.0,164999584.402,300335
1636502400000,2021-11-10,FTMUSDT,2.8676,2.987,2.265,2.6362,139990371.0,381921422.1175,708318
1636416000000,2021-11-09,FTMUSDT,3.1638,3.169,2.857,2.8674,85828867.0,256655948.5674,408013
1636329600000,2021-11-08,FTMUSDT,2.8666,3.175,2.815,3.1634,119850083.0,361267793.5504,599697
1636243200000,2021-11-07,FTMUSDT,2.7683,2.8969,2.7539,2.8661,58837305.0,166066491.2998,284130
1636156800000,2021-11-06,FTMUSDT,2.6527,2.7926,2.5555,2.7683,68174774.0,182655021.9895,314399
1636070400000,2021-11-05,FTMUSDT,2.7663,2.96,2.6281,2.6529,131674537.0,370234537.4482,656155
1635984000000,2021-11-04,FTMUSDT,2.6685,2.7669,2.4031,2.7669,106886030.0,275708305.273,483023
1635897600000,2021-11-03,FTMUSDT,2.7229,2.75,2.5225,2.669,106082746.0,281050385.6462,464994
1635811200000,2021-11-02,FTMUSDT,2.7029,2.7939,2.6577,2.7233,76242015.0,206886909.1984,350819
1635724800000,2021-11-01,FTMUSDT,2.8643,2.924,2.6688,2.7015,91051837.0,254681915.5133,404975
1635638400000,2021-10-31,FTMUSDT,2.6645,2.8969,2.5611,2.8658,110916541.0,299160369.0287,473527
1635552000000,2021-10-30,FTMUSDT,2.8773,3.0196,2.5892,2.6652,163829095.0,457166892.4482,703019
1635465600000,2021-10-29,FTMUSDT,2.9227,3.0898,2.85,2.879,124313282.0,369683046.5402,514939
1635379200000,2021-10-28,FTMUSDT,3.0991,3.4842,2.8923,2.9231,275503172.0,888872974.6652,1208912
1635292800000,2021-10-27,FTMUSDT,3.1393,3.2943,2.52,3.0991,351027078.0,1057638532.8683,1488624
1635206400000,2021-10-26,FTMUSDT,3.0413,3.4717,3.022,3.1396,259116425.8,844505847.688178,1120631
1635120000000,2021-10-25,FTMUSDT,2.7003,3.05,2.6819,3.0413,146117545.4,425648032.548708,576512
1635033600000,2021-10-24,FTMUSDT,2.5533,2.83,2.548,2.7,156263611.5,425622959.722484,561165
1634947200000,2021-10-23,FTMUSDT,2.6185,2.68,2.4696,2.5539,116051209.8,296606509.152355,422495
1634860800000,2021-10-22,FTMUSDT,2.2232,2.64,2.2124,2.6182,183487511.6,448712304.18089694,678592
1634774400000,2021-10-21,FTMUSDT,2.427,2.4539,2.2,2.223,132932495.0,309800695.8321,445076
1634688000000,2021-10-20,FTMUSDT,2.3537,2.55,2.0996,2.4279,165761275.0,389067219.518356,569440
1634601600000,2021-10-19,FTMUSDT,2.217,2.495,2.2072,2.3539,176028431.0,421554567.377764,561502
1634515200000,2021-10-18,FTMUSDT,2.3041,2.3092,2.1449,2.2171,106784495.0,236798349.8712,290060
1634428800000,2021-10-17,FTMUSDT,2.1399,2.345,2.0672,2.3039,210848011.0,472276850.1565,657029
1634342400000,2021-10-16,FTMUSDT,1.9303,2.16,1.9117,2.14,111269621.0,225457658.7721,358587
